epoch,train loss,reg loss,train acc,test loss,test acc
96,0.321719128277994,0.0,tensor(99.7024),0.5983614722887675,tensor(77)
97,0.3208106333209622,0.0,tensor(99.8016),0.6716141055027643,tensor(70)
98,0.32088048323508234,0.0,tensor(99.8016),0.6246618827184042,tensor(75)
99,0.32081834298949086,0.0,tensor(99.8016),0.6882536907990774,tensor(69)
100,0.3222611310981935,0.0,tensor(99.7024),0.6296682904163996,tensor(76)
101,0.3208119499106561,0.0,tensor(99.8016),0.6676598389943441,tensor(71)
102,0.3208547056682648,0.0,tensor(99.8016),0.6484139859676361,tensor(72)
103,0.32109153270721436,0.0,tensor(99.8016),0.6858401695887247,tensor(69)
104,0.3213133787916553,0.0,tensor(99.7520),0.7096855044364929,tensor(68)
105,0.32096740459242173,0.0,tensor(99.8016),0.6051595956087112,tensor(77)
106,0.3207488372441261,0.0,tensor(99.8016),0.6095705032348633,tensor(77)
107,0.3206660608130117,0.0,tensor(99.8016),0.6361645956834158,tensor(74)
108,0.32095167185029677,0.0,tensor(99.8016),0.6405843098958334,tensor(73)
109,0.3207688557524835,0.0,tensor(99.8016),0.6408906479676565,tensor(72)
110,0.32079449392134146,0.0,tensor(99.8016),0.638368139664332,tensor(72)
111,0.3208859808021976,0.0,tensor(99.8016),0.6872072170178095,tensor(71)
112,0.32088252902030945,0.0,tensor(99.8016),0.7498234808444977,tensor(65)
113,0.32076989162352776,0.0,tensor(99.8016),0.6592421332995096,tensor(71)
114,0.3206951478796621,0.0,tensor(99.8016),0.6584450999895731,tensor(73)
115,0.3207716009309215,0.0,tensor(99.8016),0.6057046403487524,tensor(77)
116,0.32073768877214,0.0,tensor(99.8016),0.62886643409729,tensor(75)
117,0.32069654618540117,0.0,tensor(99.8016),0.5981137603521347,tensor(78)
118,0.32074728704267935,0.0,tensor(99.8016),0.6754325926303864,tensor(70)
119,0.3207384218131342,0.0,tensor(99.8016),0.6618449091911316,tensor(70)
120,0.3206754942094126,0.0,tensor(99.8016),0.6370692253112793,tensor(73)
121,0.3205750055851475,0.0,tensor(99.8016),0.6383575101693472,tensor(73)
122,0.3206301663191088,0.0,tensor(99.8016),0.6499644915262858,tensor(71)
123,0.3206235646240173,0.0,tensor(99.8016),0.618404691418012,tensor(76)
124,0.32060950369604174,0.0,tensor(99.8016),0.6269603371620178,tensor(75)
125,0.3205629149752279,0.0,tensor(99.8016),0.6377938588460287,tensor(73)
126,0.32057057080730317,0.0,tensor(99.8016),0.6297319034735361,tensor(74)
127,0.3206543062002428,0.0,tensor(99.8016),0.6270252366860708,tensor(75)
128,0.32058352616525465,0.0,tensor(99.8016),0.6602506339550018,tensor(71)
129,0.32056197187592905,0.0,tensor(99.8016),0.6551361779371897,tensor(70)
130,0.32070120255793294,0.0,tensor(99.8016),0.6604340771834055,tensor(72)
131,0.3205987585167731,0.0,tensor(99.8016),0.6578179399172465,tensor(71)
132,0.32070223458351627,0.0,tensor(99.8016),0.6381100614865621,tensor(73)
133,0.32058223168696126,0.0,tensor(99.8016),0.6297466804583868,tensor(75)
134,0.3206863316797441,0.0,tensor(99.8016),0.6191513240337372,tensor(76)
135,0.32061126635920617,0.0,tensor(99.8016),0.6501612067222595,tensor(72)
136,0.3205909700162949,0.0,tensor(99.8016),0.6197791496912638,tensor(75)
137,0.3205475840837725,0.0,tensor(99.8016),0.6587853332360586,tensor(71)
138,0.32069926396492987,0.0,tensor(99.8016),0.6579814155896505,tensor(71)
139,0.32061843718251876,0.0,tensor(99.8016),0.6343092322349548,tensor(74)
140,0.3205634033487689,0.0,tensor(99.8016),0.6436430315176646,tensor(72)
141,0.3206286560143194,0.0,tensor(99.8016),0.6313591698805491,tensor(74)
142,0.3207229620987369,0.0,tensor(99.8016),0.6835458278656006,tensor(70)
143,0.3205346114212467,0.0,tensor(99.8016),0.6391909321149191,tensor(72)
144,0.32055441650652117,0.0,tensor(99.8016),0.6289990047613779,tensor(73)
145,0.32051155355668837,0.0,tensor(99.8016),0.6313798427581787,tensor(73)
146,0.32063487268263297,0.0,tensor(99.8016),0.6084818293650945,tensor(77)
147,0.32054941788796454,0.0,tensor(99.8016),0.6468391617139181,tensor(71)
148,0.32058756101515984,0.0,tensor(99.8016),0.6561685800552368,tensor(71)
149,0.32059853932549875,0.0,tensor(99.8016),0.6388255059719086,tensor(74)
150,0.3205862674982317,0.0,tensor(99.8016),0.6278174370527267,tensor(75)
151,0.32050994230854896,0.0,tensor(99.8016),0.6144689122835795,tensor(76)
152,0.3205687696895292,0.0,tensor(99.8016),0.6276021003723145,tensor(74)
153,0.32058445195997914,0.0,tensor(99.8016),0.6065709988276163,tensor(76)
154,0.32059201790440467,0.0,tensor(99.8016),0.6333024799823761,tensor(73)
155,0.32054629873844886,0.0,tensor(99.8016),0.6714107195536295,tensor(69)
156,0.3205700853178578,0.0,tensor(99.8016),0.6313215593496958,tensor(74)
157,0.3205478297125909,0.0,tensor(99.8016),0.6763687034447988,tensor(69)
158,0.32055206933329183,0.0,tensor(99.8016),0.6579104661941528,tensor(70)
159,0.3205380632031348,0.0,tensor(99.8016),0.6362433036168417,tensor(73)
